INSERT INTO Course (CourseId, Department, Faculty, University) VALUES
(5627, 'Finance', 'Business', 'Athabasca University'),
(5628, 'Fine Arts', 'Arts', 'Mount Royal University'),
(5629, 'Economics', 'Business', 'NorQuest College'),
(5630, 'Film', 'Arts', 'MacEwan University'),
(5631, 'Drama', 'Arts', 'NAIT'),
(5632, 'Psychology', 'Science', 'Athabasca University'),
(5633, 'Psychology', 'Science', 'NAIT'),
(5634, 'Film', 'Arts', 'SAIT'),
(5635, 'Fine Arts', 'Arts', 'NorQuest College'),
(5636, 'Economics', 'Business', 'NAIT'),
(5637, 'Law', 'Law', 'University of Calgary'),
(5638, 'Computer Science', 'Science', 'MacEwan University'),
(5639, 'Accounting', 'Business', 'NAIT'),
(5640, 'Physics', 'Science', 'Mount Royal University'),
(5641, 'Chemistry', 'Science', 'University of Calgary'),
(5642, 'Accounting', 'Business', 'Athabasca University'),
(5643, 'Fine Arts', 'Arts', 'NAIT'),
(5644, 'Chemistry', 'Science', 'Athabasca University'),
(5645, 'English', 'Arts', 'MacEwan University'),
(5646, 'Accounting', 'Business', 'NAIT'),
(5647, 'Economics', 'Business', 'Bow Valley University'),
(5648, 'History', 'Arts', 'Mount Royal University'),
(5649, 'Chemistry', 'Science', 'Mount Royal University'),
(5650, 'Accounting', 'Business', 'NorQuest College'),
(5651, 'Accounting', 'Business', 'Mount Royal University'),
(5652, 'Biology', 'Science', 'NorQuest College'),
(5653, 'Biology', 'Science', 'University of Alberta'),
(5654, 'Economics', 'Business', 'NAIT'),
(5655, 'Physics', 'Science', 'Athabasca University'),
(5656, 'Chemistry', 'Science', 'MacEwan University'),
(5657, 'Math', 'Science', 'Athabasca University'),
(5658, 'Biology', 'Science', 'SAIT'),
(5659, 'Music', 'Arts', 'NorQuest College'),
(5660, 'Drama', 'Arts', 'SAIT'),
(5661, 'English', 'Arts', 'NAIT'),
(5662, 'Computer Science', 'Science', 'Athabasca University'),
(5663, 'Math', 'Science', 'University of Calgary'),
(5664, 'Chemistry', 'Science', 'MacEwan University'),
(5665, 'Economics', 'Business', 'Bow Valley University'),
(5666, 'History', 'Arts', 'University of Alberta'),
(5667, 'Math', 'Science', 'Athabasca University'),
(5668, 'Drama', 'Arts', 'University of Calgary'),
(5669, 'Math', 'Science', 'MacEwan University'),
(5670, 'Fine Arts', 'Arts', 'University of Calgary'),
(5671, 'Math', 'Science', 'Bow Valley University'),
(5672, 'Psychology', 'Science', 'University of Calgary'),
(5673, 'Music', 'Arts', 'MacEwan University'),
(5674, 'Chemistry', 'Science', 'Bow Valley University'),
(5675, 'Drama', 'Arts', 'University of Alberta'),
(5676, 'English', 'Arts', 'Mount Royal University'),
(5677, 'Economics', 'Business', 'University of Alberta'),
(5678, 'Drama', 'Arts', 'University of Alberta'),
(5679, 'Film', 'Arts', 'NorQuest College'),
(5680, 'Chemistry', 'Science', 'MacEwan University'),
(5681, 'Accounting', 'Business', 'NorQuest College'),
(5682, 'Fine Arts', 'Arts', 'University of Alberta'),
(5683, 'Computer Science', 'Science', 'MacEwan University'),
(5684, 'Film', 'Arts', 'MacEwan University'),
(5685, 'Film', 'Arts', 'Athabasca University'),
(5686, 'Chemistry', 'Science', 'SAIT'),
(5687, 'Computer Science', 'Science', 'Athabasca University'),
(5688, 'English', 'Arts', 'NorQuest College'),
(5689, 'Finance', 'Business', 'University of Calgary'),
(5690, 'Accounting', 'Business', 'SAIT'),
(5691, 'History', 'Arts', 'Mount Royal University'),
(5692, 'Chemistry', 'Science', 'Mount Royal University'),
(5693, 'Psychology', 'Science', 'NAIT'),
(5694, 'History', 'Arts', 'NAIT'),
(5695, 'History', 'Arts', 'SAIT'),
(5696, 'Physics', 'Science', 'SAIT'),
(5697, 'History', 'Arts', 'SAIT'),
(5698, 'Chemistry', 'Science', 'Athabasca University'),
(5699, 'Law', 'Law', 'Athabasca University'),
(5700, 'Drama', 'Arts', 'NAIT'),
(5701, 'Finance', 'Business', 'Mount Royal University'),
(5702, 'Biology', 'Science', 'Athabasca University'),
(5703, 'English', 'Arts', 'SAIT'),
(5704, 'Finance', 'Business', 'NorQuest College'),
(5705, 'Biology', 'Science', 'NAIT'),
(5706, 'Math', 'Science', 'Mount Royal University'),
(5707, 'Fine Arts', 'Arts', 'NAIT'),
(5708, 'Economics', 'Business', 'University of Calgary'),
(5709, 'Economics', 'Business', 'NAIT'),
(5710, 'Film', 'Arts', 'Bow Valley University'),
(5711, 'Chemistry', 'Science', 'NAIT'),
(5712, 'Fine Arts', 'Arts', 'Athabasca University'),
(5713, 'Psychology', 'Science', 'NorQuest College'),
(5714, 'Film', 'Arts', 'SAIT'),
(5715, 'Fine Arts', 'Arts', 'Bow Valley University'),
(5716, 'Law', 'Law', 'SAIT'),
(5717, 'Economics', 'Business', 'NorQuest College'),
(5718, 'Law', 'Law', 'Bow Valley University'),
(5719, 'Biology', 'Science', 'Bow Valley University'),
(5720, 'Economics', 'Business', 'Bow Valley University'),
(5721, 'History', 'Arts', 'University of Calgary'),
(5722, 'Film', 'Arts', 'MacEwan University'),
(5723, 'Law', 'Law', 'MacEwan University'),
(5724, 'Film', 'Arts', 'NorQuest College'),
(5725, 'English', 'Arts', 'SAIT'),
(5726, 'Fine Arts', 'Arts', 'Athabasca University'),
(5727, 'Finance', 'Business', 'Bow Valley University'),
(5728, 'Physics', 'Science', 'NorQuest College'),
(5729, 'Accounting', 'Business', 'University of Calgary'),
(5730, 'Music', 'Arts', 'NAIT'),
(5731, 'Computer Science', 'Science', 'NAIT'),
(5732, 'Music', 'Arts', 'NorQuest College'),
(5733, 'Biology', 'Science', 'Bow Valley University'),
(5734, 'Accounting', 'Business', 'University of Calgary'),
(5735, 'Law', 'Law', 'Athabasca University'),
(5736, 'English', 'Arts', 'Bow Valley University'),
(5737, 'Math', 'Science', 'NorQuest College'),
(5738, 'English', 'Arts', 'University of Alberta'),
(5739, 'Biology', 'Science', 'MacEwan University'),
(5740, 'Computer Science', 'Science', 'Mount Royal University'),
(5741, 'Law', 'Law', 'Athabasca University'),
(5742, 'Film', 'Arts', 'MacEwan University'),
(5743, 'Physics', 'Science', 'NAIT'),
(5744, 'Physics', 'Science', 'Mount Royal University'),
(5745, 'Psychology', 'Science', 'Bow Valley University'),
(5746, 'Psychology', 'Science', 'MacEwan University'),
(5747, 'English', 'Arts', 'Mount Royal University'),
(5748, 'Fine Arts', 'Arts', 'MacEwan University'),
(5749, 'Math', 'Science', 'NAIT'),
(5750, 'Music', 'Arts', 'University of Calgary'),
(5751, 'Physics', 'Science', 'NorQuest College'),
(5752, 'Economics', 'Business', 'MacEwan University'),
(5753, 'Music', 'Arts', 'Mount Royal University'),
(5754, 'English', 'Arts', 'Mount Royal University'),
(5755, 'Film', 'Arts', 'University of Calgary'),
(5756, 'Math', 'Science', 'University of Calgary'),
(5757, 'Biology', 'Science', 'Mount Royal University'),
(5758, 'Math', 'Science', 'Athabasca University'),
(5759, 'History', 'Arts', 'NorQuest College'),
(5760, 'Accounting', 'Business', 'NorQuest College'),
(5761, 'Film', 'Arts', 'University of Alberta'),
(5762, 'English', 'Arts', 'Mount Royal University'),
(5763, 'Psychology', 'Science', 'NAIT'),
(5764, 'Chemistry', 'Science', 'Athabasca University'),
(5765, 'Drama', 'Arts', 'University of Alberta'),
(5766, 'Finance', 'Business', 'Bow Valley University'),
(5767, 'Fine Arts', 'Arts', 'NorQuest College'),
(5768, 'Physics', 'Science', 'Bow Valley University'),
(5769, 'English', 'Arts', 'NAIT'),
(5770, 'Music', 'Arts', 'University of Calgary'),
(5771, 'Film', 'Arts', 'University of Calgary'),
(5772, 'Fine Arts', 'Arts', 'Bow Valley University'),
(5773, 'Math', 'Science', 'Athabasca University'),
(5774, 'Finance', 'Business', 'SAIT'),
(5775, 'History', 'Arts', 'MacEwan University'),
(5776, 'History', 'Arts', 'Mount Royal University'),
(5777, 'Accounting', 'Business', 'NorQuest College'),
(5778, 'Biology', 'Science', 'NorQuest College'),
(5779, 'English', 'Arts', 'NorQuest College'),
(5780, 'English', 'Arts', 'SAIT'),
(5781, 'English', 'Arts', 'Athabasca University'),
(5782, 'Film', 'Arts', 'University of Calgary'),
(5783, 'Computer Science', 'Science', 'SAIT'),
(5784, 'Music', 'Arts', 'NorQuest College'),
(5785, 'Finance', 'Business', 'SAIT'),
(5786, 'Chemistry', 'Science', 'MacEwan University'),
(5787, 'Film', 'Arts', 'SAIT'),
(5788, 'Fine Arts', 'Arts', 'NorQuest College'),
(5789, 'Drama', 'Arts', 'SAIT'),
(5790, 'Psychology', 'Science', 'SAIT'),
(5791, 'Music', 'Arts', 'University of Alberta'),
(5792, 'Economics', 'Business', 'NorQuest College'),
(5793, 'Film', 'Arts', 'University of Alberta'),
(5794, 'Physics', 'Science', 'NorQuest College'),
(5795, 'Fine Arts', 'Arts', 'University of Calgary'),
(5796, 'History', 'Arts', 'Mount Royal University'),
(5797, 'Chemistry', 'Science', 'MacEwan University'),
(5798, 'Computer Science', 'Science', 'MacEwan University'),
(5799, 'Law', 'Law', 'MacEwan University'),
(5800, 'Drama', 'Arts', 'University of Calgary'),
(5801, 'Law', 'Law', 'NorQuest College'),
(5802, 'Law', 'Law', 'University of Alberta'),
(5803, 'Drama', 'Arts', 'NAIT'),
(5804, 'English', 'Arts', 'University of Calgary'),
(5805, 'Film', 'Arts', 'SAIT'),
(5806, 'Law', 'Law', 'MacEwan University'),
(5807, 'Fine Arts', 'Arts', 'NorQuest College'),
(5808, 'Accounting', 'Business', 'University of Alberta'),
(5809, 'English', 'Arts', 'University of Calgary'),
(5810, 'Accounting', 'Business', 'University of Alberta'),
(5811, 'History', 'Arts', 'NAIT'),
(5812, 'History', 'Arts', 'NorQuest College'),
(5813, 'Biology', 'Science', 'NorQuest College'),
(5814, 'English', 'Arts', 'SAIT'),
(5815, 'Drama', 'Arts', 'NAIT'),
(5816, 'Film', 'Arts', 'University of Alberta'),
(5817, 'Math', 'Science', 'Mount Royal University'),
(5818, 'Film', 'Arts', 'Athabasca University'),
(5819, 'History', 'Arts', 'University of Alberta'),
(5820, 'Economics', 'Business', 'University of Calgary'),
(5821, 'Finance', 'Business', 'University of Alberta'),
(5822, 'Music', 'Arts', 'Bow Valley University'),
(5823, 'Fine Arts', 'Arts', 'Mount Royal University'),
(5824, 'Math', 'Science', 'MacEwan University'),
(5825, 'English', 'Arts', 'NAIT'),
(5826, 'Film', 'Arts', 'NorQuest College'),
(5827, 'English', 'Arts', 'Mount Royal University'),
(5828, 'Law', 'Law', 'SAIT'),
(5829, 'Chemistry', 'Science', 'Mount Royal University'),
(5830, 'Chemistry', 'Science', 'SAIT'),
(5831, 'Computer Science', 'Science', 'NAIT'),
(5832, 'Drama', 'Arts', 'University of Calgary'),
(5833, 'Physics', 'Science', 'University of Alberta'),
(5834, 'Physics', 'Science', 'University of Alberta'),
(5835, 'Economics', 'Business', 'Mount Royal University'),
(5836, 'Film', 'Arts', 'Bow Valley University'),
(5837, 'History', 'Arts', 'NorQuest College'),
(5838, 'Law', 'Law', 'NAIT'),
(5839, 'Physics', 'Science', 'Bow Valley University'),
(5840, 'Chemistry', 'Science', 'MacEwan University'),
(5841, 'English', 'Arts', 'Athabasca University'),
(5842, 'Math', 'Science', 'NorQuest College'),
(5843, 'Drama', 'Arts', 'University of Alberta'),
(5844, 'Computer Science', 'Science', 'NAIT'),
(5845, 'Music', 'Arts', 'NorQuest College'),
(5846, 'Computer Science', 'Science', 'MacEwan University'),
(5847, 'Chemistry', 'Science', 'NAIT'),
(5848, 'English', 'Arts', 'NAIT'),
(5849, 'Math', 'Science', 'SAIT'),
(5850, 'Film', 'Arts', 'Bow Valley University'),
(5851, 'Law', 'Law', 'NAIT'),
(5852, 'Computer Science', 'Science', 'Athabasca University'),
(5853, 'Biology', 'Science', 'Bow Valley University'),
(5854, 'Film', 'Arts', 'University of Calgary'),
(5855, 'Law', 'Law', 'Athabasca University'),
(5856, 'Computer Science', 'Science', 'Bow Valley University'),
(5857, 'Law', 'Law', 'University of Alberta'),
(5858, 'Economics', 'Business', 'SAIT'),
(5859, 'English', 'Arts', 'Bow Valley University'),
(5860, 'Economics', 'Business', 'Mount Royal University'),
(5861, 'Film', 'Arts', 'MacEwan University'),
(5862, 'Physics', 'Science', 'NorQuest College'),
(5863, 'Computer Science', 'Science', 'Athabasca University'),
(5864, 'Music', 'Arts', 'MacEwan University'),
(5865, 'Physics', 'Science', 'University of Alberta'),
(5866, 'Law', 'Law', 'University of Calgary'),
(5867, 'Drama', 'Arts', 'Mount Royal University'),
(5868, 'Drama', 'Arts', 'Athabasca University'),
(5869, 'Psychology', 'Science', 'Mount Royal University'),
(5870, 'English', 'Arts', 'MacEwan University'),
(5871, 'Finance', 'Business', 'University of Calgary'),
(5872, 'Fine Arts', 'Arts', 'University of Calgary'),
(5873, 'Psychology', 'Science', 'Mount Royal University'),
(5874, 'Biology', 'Science', 'SAIT'),
(5875, 'Chemistry', 'Science', 'Mount Royal University'),
(5876, 'Economics', 'Business', 'MacEwan University'),
(5877, 'Drama', 'Arts', 'Mount Royal University'),
(5878, 'English', 'Arts', 'Bow Valley University'),
(5879, 'Math', 'Science', 'University of Calgary'),
(5880, 'English', 'Arts', 'NorQuest College'),
(5881, 'Law', 'Law', 'NAIT'),
(5882, 'Film', 'Arts', 'MacEwan University'),
(5883, 'History', 'Arts', 'University of Calgary'),
(5884, 'Math', 'Science', 'University of Calgary'),
(5885, 'Psychology', 'Science', 'University of Alberta'),
(5886, 'Accounting', 'Business', 'Bow Valley University'),
(5887, 'Chemistry', 'Science', 'University of Calgary'),
(5888, 'Finance', 'Business', 'Athabasca University'),
(5889, 'Economics', 'Business', 'Athabasca University'),
(5890, 'Drama', 'Arts', 'Mount Royal University'),
(5891, 'Biology', 'Science', 'SAIT'),
(5892, 'Film', 'Arts', 'University of Alberta'),
(5893, 'Drama', 'Arts', 'Athabasca University'),
(5894, 'Economics', 'Business', 'SAIT'),
(5895, 'Biology', 'Science', 'NorQuest College'),
(5896, 'Economics', 'Business', 'Mount Royal University'),
(5897, 'History', 'Arts', 'SAIT'),
(5898, 'Law', 'Law', 'Athabasca University'),
(5899, 'Physics', 'Science', 'Athabasca University'),
(5900, 'Physics', 'Science', 'NAIT'),
(5901, 'Physics', 'Science', 'Bow Valley University'),
(5902, 'Film', 'Arts', 'Bow Valley University'),
(5903, 'Psychology', 'Science', 'Athabasca University'),
(5904, 'Law', 'Law', 'University of Alberta'),
(5905, 'Math', 'Science', 'SAIT'),
(5906, 'Physics', 'Science', 'Mount Royal University'),
(5907, 'Physics', 'Science', 'University of Alberta'),
(5908, 'Law', 'Law', 'MacEwan University'),
(5909, 'Math', 'Science', 'Athabasca University'),
(5910, 'Film', 'Arts', 'Athabasca University'),
(5911, 'Math', 'Science', 'NAIT'),
(5912, 'Physics', 'Science', 'University of Calgary'),
(5913, 'Biology', 'Science', 'University of Calgary'),
(5914, 'Music', 'Arts', 'Athabasca University'),
(5915, 'Film', 'Arts', 'Athabasca University'),
(5916, 'Fine Arts', 'Arts', 'Mount Royal University'),
(5917, 'Fine Arts', 'Arts', 'Mount Royal University'),
(5918, 'Physics', 'Science', 'University of Calgary'),
(5919, 'Biology', 'Science', 'SAIT'),
(5920, 'Finance', 'Business', 'Bow Valley University'),
(5921, 'Economics', 'Business', 'University of Alberta'),
(5922, 'Drama', 'Arts', 'Bow Valley University'),
(5923, 'Computer Science', 'Science', 'Bow Valley University'),
(5924, 'Biology', 'Science', 'University of Calgary'),
(5925, 'Biology', 'Science', 'Bow Valley University'),
(5926, 'Physics', 'Science', 'SAIT'),
(5927, 'History', 'Arts', 'SAIT'),
(5928, 'Film', 'Arts', 'Bow Valley University'),
(5929, 'Music', 'Arts', 'NAIT'),
(5930, 'Finance', 'Business', 'University of Calgary'),
(5931, 'Biology', 'Science', 'Mount Royal University'),
(5932, 'Law', 'Law', 'NAIT'),
(5933, 'Finance', 'Business', 'NorQuest College'),
(5934, 'Computer Science', 'Science', 'NAIT'),
(5935, 'Physics', 'Science', 'Bow Valley University'),
(5936, 'Fine Arts', 'Arts', 'University of Calgary'),
(5937, 'Computer Science', 'Science', 'NorQuest College'),
(5938, 'History', 'Arts', 'University of Alberta'),
(5939, 'Math', 'Science', 'NorQuest College'),
(5940, 'Economics', 'Business', 'SAIT'),
(5941, 'Chemistry', 'Science', 'University of Calgary'),
(5942, 'Psychology', 'Science', 'Bow Valley University'),
(5943, 'Math', 'Science', 'Athabasca University'),
(5944, 'Math', 'Science', 'Bow Valley University'),
(5945, 'Economics', 'Business', 'University of Calgary'),
(5946, 'Accounting', 'Business', 'University of Calgary'),
(5947, 'Accounting', 'Business', 'University of Alberta'),
(5948, 'Fine Arts', 'Arts', 'University of Calgary'),
(5949, 'History', 'Arts', 'Mount Royal University'),
(5950, 'Psychology', 'Science', 'Mount Royal University'),
(5951, 'History', 'Arts', 'University of Alberta'),
(5952, 'Accounting', 'Business', 'Mount Royal University'),
(5953, 'Economics', 'Business', 'Athabasca University'),
(5954, 'Physics', 'Science', 'MacEwan University'),
(5955, 'Physics', 'Science', 'Mount Royal University'),
(5956, 'English', 'Arts', 'SAIT'),
(5957, 'Physics', 'Science', 'University of Alberta'),
(5958, 'Physics', 'Science', 'MacEwan University'),
(5959, 'Film', 'Arts', 'University of Calgary'),
(5960, 'Accounting', 'Business', 'SAIT'),
(5961, 'Physics', 'Science', 'NorQuest College'),
(5962, 'Economics', 'Business', 'NAIT'),
(5963, 'Drama', 'Arts', 'Bow Valley University'),
(5964, 'English', 'Arts', 'University of Alberta'),
(5965, 'Film', 'Arts', 'Bow Valley University'),
(5966, 'Physics', 'Science', 'University of Calgary'),
(5967, 'Drama', 'Arts', 'University of Calgary'),
(5968, 'Computer Science', 'Science', 'Bow Valley University'),
(5969, 'Law', 'Law', 'Mount Royal University'),
(5970, 'Film', 'Arts', 'University of Alberta'),
(5971, 'Psychology', 'Science', 'NAIT'),
(5972, 'Biology', 'Science', 'University of Alberta'),
(5973, 'English', 'Arts', 'University of Alberta'),
(5974, 'Film', 'Arts', 'SAIT'),
(5975, 'History', 'Arts', 'Athabasca University'),
(5976, 'Psychology', 'Science', 'University of Calgary'),
(5977, 'Math', 'Science', 'SAIT'),
(5978, 'Biology', 'Science', 'MacEwan University'),
(5979, 'Psychology', 'Science', 'Mount Royal University'),
(5980, 'Drama', 'Arts', 'NAIT'),
(5981, 'Music', 'Arts', 'NAIT'),
(5982, 'Finance', 'Business', 'MacEwan University'),
(5983, 'Economics', 'Business', 'SAIT'),
(5984, 'Biology', 'Science', 'Athabasca University'),
(5985, 'Fine Arts', 'Arts', 'Bow Valley University'),
(5986, 'History', 'Arts', 'Athabasca University'),
(5987, 'English', 'Arts', 'Bow Valley University'),
(5988, 'Math', 'Science', 'Athabasca University'),
(5989, 'Computer Science', 'Science', 'SAIT'),
(5990, 'English', 'Arts', 'Athabasca University'),
(5991, 'Music', 'Arts', 'MacEwan University'),
(5992, 'Film', 'Arts', 'SAIT'),
(5993, 'History', 'Arts', 'University of Alberta'),
(5994, 'Computer Science', 'Science', 'University of Calgary'),
(5995, 'History', 'Arts', 'SAIT'),
(5996, 'Chemistry', 'Science', 'NorQuest College'),
(5997, 'Fine Arts', 'Arts', 'Mount Royal University'),
(5998, 'Computer Science', 'Science', 'SAIT'),
(5999, 'Law', 'Law', 'Mount Royal University');

INSERT INTO Course (CourseId, Department, Faculty, University) VALUES
(6000, 'Psychology', 'Science', 'University of Calgary'),
(6001, 'Computer Science', 'Science', 'SAIT'),
(6002, 'Law', 'Law', 'Athabasca University'),
(6003, 'Finance', 'Business', 'Athabasca University'),
