INSERT INTO Student (StudentId, Major, Gender) VALUES
(117133, 'Accounting', 'Female'),
(117134, 'Economics', 'Male'),
(117135, 'Economics', 'Female'),
(117136, 'Psychology', 'Female'),
(117137, 'History', 'Female'),
(117138, 'Music', 'Female'),
(117139, 'Law', 'Male'),
(117140, 'Economics', 'Male'),
(117141, 'Math', 'Male'),
(117142, 'Music', 'Male'),
(117143, 'Drama', 'Female'),
(117144, 'Music', 'Male'),
(117145, 'Fine Arts', 'Male'),
(117146, 'Physics', 'Male'),
(117147, 'History', 'Female'),
(117148, 'Accounting', 'Male'),
(117149, 'Accounting', 'Male'),
(117150, 'History', 'Non-binary'),
(117151, 'Accounting', 'Male'),
(117152, 'Finance', 'Female'),
(117153, 'Law', 'Female'),
(117154, 'Computer Science', 'Female'),
(117155, 'History', 'Female'),
(117156, 'Physics', 'Female'),
(117157, 'Accounting', 'Male'),
(117158, 'Math', 'Male'),
(117159, 'Psychology', 'Female'),
(117160, 'Biology', 'Male'),
(117161, 'History', 'Female'),
(117162, 'Computer Science', 'Male'),
(117163, 'Law', 'Female'),
(117164, 'Film', 'Male'),
(117165, 'Chemistry', 'Male'),
(117166, 'Psychology', 'Female'),
(117167, 'Film', 'Male'),
(117168, 'Biology', 'Male'),
(117169, 'Economics', 'Female'),
(117170, 'Chemistry', 'Female'),
(117171, 'Psychology', 'Male'),
(117172, 'Biology', 'Female'),
(117173, 'History', 'Female'),
(117174, 'Biology', 'Female'),
(117175, 'Math', 'Male'),
(117176, 'Music', 'Male'),
(117177, 'Fine Arts', 'Female'),
(117178, 'Economics', 'Male'),
(117179, 'Physics', 'Male'),
(117180, 'Chemistry', 'Male'),
(117181, 'Accounting', 'Male'),
(117182, 'Biology', 'Female'),
(117183, 'Fine Arts', 'Male'),
(117184, 'History', 'Male'),
(117185, 'Psychology', 'Male'),
(117186, 'Fine Arts', 'Male'),
(117187, 'Music', 'Female'),
(117188, 'Film', 'Male'),
(117189, 'Biology', 'Female'),
(117190, 'Fine Arts', 'Male'),
(117191, 'History', 'Male'),
(117192, 'Biology', 'Female'),
(117193, 'Chemistry', 'Male'),
(117194, 'Accounting', 'Female'),
(117195, 'Physics', 'Female'),
(117196, 'Economics', 'Female'),
(117197, 'Psychology', 'Female'),
(117198, 'Music', 'Female'),
(117199, 'Finance', 'Male'),
(117200, 'English', 'Female'),
(117201, 'Finance', 'Male'),
(117202, 'Chemistry', 'Male'),
(117203, 'Drama', 'Non-binary'),
(117204, 'Psychology', 'Female'),
(117205, 'History', 'Female'),
(117206, 'Psychology', 'Female'),
(117207, 'Psychology', 'Female'),
(117208, 'Math', 'Female'),
(117209, 'Finance', 'Female'),
(117210, 'Music', 'Female'),
(117211, 'Accounting', 'Female'),
(117212, 'Physics', 'Female'),
(117213, 'Law', 'Female'),
(117214, 'Computer Science', 'Non-binary'),
(117215, 'Economics', 'Male'),
(117216, 'History', 'Non-binary'),
(117217, 'Law', 'Male'),
(117218, 'Music', 'Male'),
(117219, 'Chemistry', 'Male'),
(117220, 'Biology', 'Male'),
(117221, 'History', 'Female'),
(117222, 'History', 'Male'),
(117223, 'Biology', 'Male'),
(117224, 'Accounting', 'Male'),
(117225, 'History', 'Female'),
(117226, 'Computer Science', 'Male'),
(117227, 'Finance', 'Female'),
(117228, 'Finance', 'Female'),
(117229, 'Fine Arts', 'Female'),
(117230, 'Psychology', 'Female'),
(117231, 'Film', 'Male'),
(117232, 'Film', 'Female'),
(117233, 'Computer Science', 'Male'),
(117234, 'History', 'Male'),
(117235, 'Psychology', 'Female'),
(117236, 'Accounting', 'Female'),
(117237, 'Music', 'Female'),
(117238, 'History', 'Female'),
(117239, 'Fine Arts', 'Female'),
(117240, 'Music', 'Male'),
(117241, 'English', 'Male'),
(117242, 'English', 'Male'),
(117243, 'Finance', 'Male'),
(117244, 'Finance', 'Male'),
(117245, 'Accounting', 'Male'),
(117246, 'Biology', 'Male'),
(117247, 'History', 'Male'),
(117248, 'Fine Arts', 'Female'),
(117249, 'Music', 'Male'),
(117250, 'Computer Science', 'Male'),
(117251, 'Drama', 'Female'),
(117252, 'Chemistry', 'Male'),
(117253, 'Physics', 'Non-binary'),
(117254, 'Psychology', 'Female'),
(117255, 'Film', 'Male'),
(117256, 'Physics', 'Male'),
(117257, 'Economics', 'Male'),
(117258, 'Chemistry', 'Male'),
(117259, 'Computer Science', 'Female'),
(117260, 'Chemistry', 'Female'),
(117261, 'Music', 'Male'),
(117262, 'Computer Science', 'Male'),
(117263, 'History', 'Male'),
(117264, 'Law', 'Male'),
(117265, 'Drama', 'Male'),
(117266, 'Physics', 'Male'),
(117267, 'Computer Science', 'Male'),
(117268, 'Physics', 'Male'),
(117269, 'Biology', 'Male'),
(117270, 'Film', 'Female'),
(117271, 'English', 'Female'),
(117272, 'Film', 'Female'),
(117273, 'Drama', 'Female'),
(117274, 'Computer Science', 'Female'),
(117275, 'Math', 'Male'),
(117276, 'History', 'Female'),
(117277, 'Music', 'Female'),
(117278, 'Accounting', 'Female'),
(117279, 'Computer Science', 'Female'),
(117280, 'Fine Arts', 'Male'),
(117281, 'Computer Science', 'Female'),
(117282, 'Computer Science', 'Male'),
(117283, 'Psychology', 'Female'),
(117284, 'English', 'Male'),
(117285, 'Accounting', 'Female'),
(117286, 'Computer Science', 'Male'),
(117287, 'Economics', 'Male'),
(117288, 'Law', 'Male'),
(117289, 'Film', 'Male'),
(117290, 'English', 'Male'),
(117291, 'Computer Science', 'Female'),
(117292, 'Music', 'Female'),
(117293, 'Psychology', 'Male'),
(117294, 'Drama', 'Male'),
(117295, 'Math', 'Female'),
(117296, 'Psychology', 'Female'),
(117297, 'Psychology', 'Female'),
(117298, 'Chemistry', 'Female'),
(117299, 'Film', 'Female'),
(117300, 'Law', 'Female'),
(117301, 'Math', 'Non-binary'),
(117302, 'Economics', 'Male'),
(117303, 'History', 'Non-binary'),
(117304, 'Physics', 'Male'),
(117305, 'Psychology', 'Female'),
(117306, 'Accounting', 'Female'),
(117307, 'Math', 'Female'),
(117308, 'Psychology', 'Male'),
(117309, 'English', 'Male'),
(117310, 'Finance', 'Female'),
(117311, 'English', 'Male'),
(117312, 'Biology', 'Male'),
(117313, 'Economics', 'Male'),
(117314, 'English', 'Female'),
(117315, 'Fine Arts', 'Female'),
(117316, 'Music', 'Male'),
(117317, 'Accounting', 'Male'),
(117318, 'English', 'Female'),
(117319, 'Chemistry', 'Male'),
(117320, 'Economics', 'Female'),
(117321, 'Music', 'Female'),
(117322, 'English', 'Male'),
(117323, 'Physics', 'Female'),
(117324, 'Fine Arts', 'Male'),
(117325, 'Math', 'Male'),
(117326, 'Chemistry', 'Male'),
(117327, 'Drama', 'Female'),
(117328, 'Physics', 'Male'),
(117329, 'Chemistry', 'Female'),
(117330, 'Finance', 'Female'),
(117331, 'Accounting', 'Male'),
(117332, 'Chemistry', 'Male'),
(117333, 'English', 'Female'),
(117334, 'Physics', 'Female'),
(117335, 'Film', 'Female'),
(117336, 'Fine Arts', 'Male'),
(117337, 'Economics', 'Female'),
(117338, 'Math', 'Non-binary'),
(117339, 'English', 'Male'),
(117340, 'Economics', 'Female'),
(117341, 'English', 'Male'),
(117342, 'Psychology', 'Male'),
(117343, 'Biology', 'Female'),
(117344, 'Finance', 'Female'),
(117345, 'Physics', 'Female'),
(117346, 'Film', 'Male'),
(117347, 'Math', 'Female'),
(117348, 'Finance', 'Male'),
(117349, 'Computer Science', 'Male'),
(117350, 'Psychology', 'Female'),
(117351, 'Math', 'Female'),
(117352, 'Psychology', 'Male'),
(117353, 'Finance', 'Male'),
(117354, 'Music', 'Male'),
(117355, 'Accounting', 'Non-binary'),
(117356, 'Drama', 'Male'),
(117357, 'Physics', 'Female'),
(117358, 'Fine Arts', 'Female'),
(117359, 'Law', 'Male'),
(117360, 'Computer Science', 'Male'),
(117361, 'Finance', 'Male'),
(117362, 'Accounting', 'Female'),
(117363, 'Music', 'Male'),
(117364, 'Law', 'Female'),
(117365, 'Fine Arts', 'Male'),
(117366, 'Chemistry', 'Male'),
(117367, 'Film', 'Female'),
(117368, 'History', 'Female'),
(117369, 'Accounting', 'Female'),
(117370, 'Economics', 'Female'),
(117371, 'Computer Science', 'Female'),
(117372, 'Physics', 'Female'),
(117373, 'Computer Science', 'Male'),
(117374, 'Film', 'Female'),
(117375, 'Chemistry', 'Male'),
(117376, 'Chemistry', 'Male'),
(117377, 'Biology', 'Female'),
(117378, 'Computer Science', 'Male'),
(117379, 'English', 'Male'),
(117380, 'Math', 'Female'),
(117381, 'English', 'Male'),
(117382, 'Fine Arts', 'Female'),
(117383, 'Physics', 'Female'),
(117384, 'History', 'Female'),
(117385, 'Psychology', 'Male'),
(117386, 'Finance', 'Male'),
(117387, 'Physics', 'Male'),
(117388, 'Law', 'Male'),
(117389, 'Music', 'Male'),
(117390, 'Film', 'Male'),
(117391, 'Physics', 'Female'),
(117392, 'Economics', 'Male'),
(117393, 'Psychology', 'Male'),
(117394, 'Music', 'Male'),
(117395, 'Fine Arts', 'Female'),
(117396, 'Law', 'Male'),
(117397, 'Physics', 'Male'),
(117398, 'Computer Science', 'Male'),
(117399, 'Physics', 'Female'),
(117400, 'Computer Science', 'Male'),
(117401, 'English', 'Male'),
(117402, 'Biology', 'Male'),
(117403, 'Drama', 'Male'),
(117404, 'History', 'Male'),
(117405, 'Drama', 'Female'),
(117406, 'Physics', 'Male'),
(117407, 'Fine Arts', 'Female'),
(117408, 'Music', 'Male'),
(117409, 'Chemistry', 'Male'),
(117410, 'Psychology', 'Female'),
(117411, 'Accounting', 'Female'),
(117412, 'Psychology', 'Female'),
(117413, 'English', 'Male'),
(117414, 'Math', 'Female'),
(117415, 'Computer Science', 'Male'),
(117416, 'Drama', 'Female'),
(117417, 'History', 'Female'),
(117418, 'English', 'Male'),
(117419, 'Chemistry', 'Male'),
(117420, 'Finance', 'Male'),
(117421, 'English', 'Male'),
(117422, 'English', 'Male'),
(117423, 'Economics', 'Male'),
(117424, 'Physics', 'Non-binary'),
(117425, 'Economics', 'Female'),
(117426, 'Math', 'Female'),
(117427, 'Biology', 'Female'),
(117428, 'Math', 'Female'),
(117429, 'Economics', 'Male'),
(117430, 'Accounting', 'Male'),
(117431, 'Law', 'Male'),
(117432, 'Finance', 'Female'),
(117433, 'Finance', 'Female'),
(117434, 'Computer Science', 'Male'),
(117435, 'Film', 'Female'),
(117436, 'Fine Arts', 'Male'),
(117437, 'Physics', 'Female'),
(117438, 'Math', 'Male'),
(117439, 'Finance', 'Male'),
(117440, 'English', 'Female'),
(117441, 'Law', 'Male'),
(117442, 'Psychology', 'Female'),
(117443, 'Film', 'Female'),
(117444, 'Music', 'Male'),
(117445, 'Economics', 'Male'),
(117446, 'Economics', 'Male'),
(117447, 'Math', 'Male'),
(117448, 'Accounting', 'Male'),
(117449, 'Finance', 'Female'),
(117450, 'Math', 'Female'),
(117451, 'Physics', 'Female'),
(117452, 'Physics', 'Female'),
(117453, 'Physics', 'Female'),
(117454, 'Computer Science', 'Male'),
(117455, 'Economics', 'Male'),
(117456, 'Drama', 'Female'),
(117457, 'Chemistry', 'Male'),
(117458, 'Drama', 'Female'),
(117459, 'Psychology', 'Male'),
(117460, 'Economics', 'Male'),
(117461, 'Computer Science', 'Male'),
(117462, 'Physics', 'Female'),
(117463, 'Computer Science', 'Male'),
(117464, 'Math', 'Female'),
(117465, 'Film', 'Female'),
(117466, 'Drama', 'Male'),
(117467, 'Psychology', 'Male'),
(117468, 'Finance', 'Female'),
(117469, 'Computer Science', 'Male'),
(117470, 'Film', 'Male'),
(117471, 'Chemistry', 'Male'),
(117472, 'Math', 'Female'),
(117473, 'Physics', 'Female'),
(117474, 'Economics', 'Male'),
(117475, 'Fine Arts', 'Male'),
(117476, 'Drama', 'Male'),
(117477, 'Biology', 'Female'),
(117478, 'Math', 'Male'),
(117479, 'Psychology', 'Female'),
(117480, 'Computer Science', 'Male'),
(117481, 'Drama', 'Female'),
(117482, 'History', 'Male'),
(117483, 'English', 'Female'),
(117484, 'Psychology', 'Female'),
(117485, 'Fine Arts', 'Male'),
(117486, 'English', 'Male'),
(117487, 'Fine Arts', 'Male'),
(117488, 'Economics', 'Male'),
(117489, 'English', 'Female'),
(117490, 'Law', 'Female'),
(117491, 'Economics', 'Female'),
(117492, 'History', 'Female'),
(117493, 'History', 'Male'),
(117494, 'Law', 'Female'),
(117495, 'Finance', 'Male'),
(117496, 'Music', 'Female'),
(117497, 'Psychology', 'Female'),
(117498, 'Math', 'Male'),
(117499, 'Chemistry', 'Male'),
(117500, 'Film', 'Female'),
(117501, 'Computer Science', 'Male'),
(117502, 'Accounting', 'Female'),
(117503, 'Drama', 'Male'),
(117504, 'Drama', 'Female'),
(117505, 'Fine Arts', 'Female'),
(117506, 'Economics', 'Male'),
(117507, 'Math', 'Male'),
(117508, 'Chemistry', 'Male'),
(117509, 'Chemistry', 'Male'),
(117510, 'Law', 'Female'),
(117511, 'English', 'Male'),
(117512, 'Math', 'Female'),
(117513, 'Drama', 'Female'),
(117514, 'Fine Arts', 'Female'),
(117515, 'Music', 'Non-binary'),
(117516, 'Law', 'Male'),
(117517, 'History', 'Female'),
(117518, 'Film', 'Female'),
(117519, 'History', 'Male'),
(117520, 'History', 'Female'),
(117521, 'Math', 'Male'),
(117522, 'Computer Science', 'Male'),
(117523, 'Drama', 'Female'),
(117524, 'Economics', 'Male'),
(117525, 'Drama', 'Female'),
(117526, 'History', 'Female'),
(117527, 'Biology', 'Male'),
(117528, 'Economics', 'Male'),
(117529, 'English', 'Male'),
(117530, 'Law', 'Non-binary'),
(117531, 'Film', 'Female'),
(117532, 'Finance', 'Male'),
(117533, 'Chemistry', 'Male'),
(117534, 'Physics', 'Female'),
(117535, 'Biology', 'Male'),
(117536, 'Psychology', 'Male'),
(117537, 'Finance', 'Female'),
(117538, 'Accounting', 'Male'),
(117539, 'Computer Science', 'Male'),
(117540, 'Economics', 'Female'),
(117541, 'English', 'Female'),
(117542, 'Finance', 'Male'),
(117543, 'Film', 'Male'),
(117544, 'Economics', 'Male'),
(117545, 'Computer Science', 'Female'),
(117546, 'Film', 'Male'),
(117547, 'Computer Science', 'Female'),
(117548, 'English', 'Male'),
(117549, 'Economics', 'Female'),
(117550, 'Psychology', 'Female'),
(117551, 'Fine Arts', 'Male'),
(117552, 'Psychology', 'Male'),
(117553, 'Biology', 'Male'),
(117554, 'Chemistry', 'Male'),
(117555, 'Fine Arts', 'Male'),
(117556, 'English', 'Male'),
(117557, 'Computer Science', 'Female'),
(117558, 'English', 'Female'),
(117559, 'Law', 'Female'),
(117560, 'Film', 'Male'),
(117561, 'Drama', 'Female'),
(117562, 'Psychology', 'Male'),
(117563, 'Math', 'Male'),
(117564, 'Fine Arts', 'Male'),
(117565, 'Computer Science', 'Male'),
(117566, 'Physics', 'Male'),
(117567, 'Film', 'Female'),
(117568, 'Drama', 'Male'),
(117569, 'Music', 'Male'),
(117570, 'English', 'Male'),
(117571, 'Physics', 'Male'),
(117572, 'Fine Arts', 'Male'),
(117573, 'Finance', 'Male'),
(117574, 'History', 'Male'),
(117575, 'Math', 'Female'),
(117576, 'Math', 'Female'),
(117577, 'English', 'Male'),
(117578, 'Economics', 'Female'),
(117579, 'Economics', 'Male'),
(117580, 'Chemistry', 'Female'),
(117581, 'History', 'Female'),
(117582, 'Music', 'Male'),
(117583, 'Music', 'Male'),
(117584, 'Finance', 'Male'),
(117585, 'Math', 'Male'),
(117586, 'Computer Science', 'Male'),
(117587, 'Fine Arts', 'Male'),
(117588, 'Music', 'Female'),
(117589, 'Biology', 'Female'),
(117590, 'Biology', 'Male'),
(117591, 'Music', 'Male'),
(117592, 'Physics', 'Female'),
(117593, 'Biology', 'Female'),
(117594, 'Drama', 'Female'),
(117595, 'Chemistry', 'Male'),
(117596, 'Fine Arts', 'Female'),
(117597, 'Accounting', 'Male'),
(117598, 'Fine Arts', 'Female'),
(117599, 'Drama', 'Male'),
(117600, 'Finance', 'Male'),
(117601, 'Computer Science', 'Female'),
(117602, 'Film', 'Male'),
(117603, 'Biology', 'Male'),
(117604, 'Math', 'Male'),
(117605, 'Physics', 'Female'),
(117606, 'Economics', 'Male'),
(117607, 'Drama', 'Male'),
(117608, 'Accounting', 'Female'),
(117609, 'Music', 'Female'),
(117610, 'History', 'Male'),
(117611, 'Music', 'Male'),
(117612, 'Biology', 'Female'),
(117613, 'Economics', 'Male'),
(117614, 'Math', 'Male'),
(117615, 'Chemistry', 'Female'),
(117616, 'English', 'Male'),
(117617, 'English', 'Female'),
(117618, 'Math', 'Male'),
(117619, 'Biology', 'Female'),
(117620, 'Fine Arts', 'Female'),
(117621, 'Accounting', 'Female'),
(117622, 'Fine Arts', 'Female'),
(117623, 'Finance', 'Female'),
(117624, 'Economics', 'Male'),
(117625, 'Drama', 'Male'),
(117626, 'Fine Arts', 'Male'),
(117627, 'Economics', 'Male'),
(117628, 'Economics', 'Female'),
(117629, 'Accounting', 'Female'),
(117630, 'History', 'Female'),
(117631, 'Computer Science', 'Male'),
(117632, 'Physics', 'Male'),
(117633, 'Fine Arts', 'Female'),
(117634, 'Fine Arts', 'Male'),
(117635, 'Computer Science', 'Female'),
(117636, 'Film', 'Female'),
(117637, 'Psychology', 'Male'),
(117638, 'Psychology', 'Male'),
(117639, 'Drama', 'Female'),
(117640, 'Law', 'Female'),
(117641, 'Drama', 'Female'),
(117642, 'Music', 'Female'),
(117643, 'Film', 'Female'),
(117644, 'Computer Science', 'Female'),
(117645, 'Psychology', 'Male'),
(117646, 'Drama', 'Female'),
(117647, 'English', 'Male'),
(117648, 'Fine Arts', 'Male'),
(117649, 'Computer Science', 'Female'),
(117650, 'Accounting', 'Male'),
(117651, 'Biology', 'Female'),
(117652, 'Chemistry', 'Female'),
(117653, 'Drama', 'Female'),
(117654, 'Music', 'Female'),
(117655, 'Fine Arts', 'Male'),
(117656, 'Computer Science', 'Male'),
(117657, 'History', 'Male'),
(117658, 'Music', 'Female'),
(117659, 'Drama', 'Male'),
(117660, 'Law', 'Male'),
(117661, 'Film', 'Male'),
(117662, 'Economics', 'Female'),
(117663, 'Computer Science', 'Male'),
(117664, 'Law', 'Female'),
(117665, 'Music', 'Female'),
(117666, 'Music', 'Male'),
(117667, 'Physics', 'Female'),
(117668, 'Economics', 'Female'),
(117669, 'Accounting', 'Male'),
(117670, 'Law', 'Male'),
(117671, 'Finance', 'Male'),
(117672, 'Chemistry', 'Female'),
(117673, 'English', 'Male'),
(117674, 'History', 'Male'),
(117675, 'Finance', 'Male'),
(117676, 'Chemistry', 'Female'),
(117677, 'Fine Arts', 'Female'),
(117678, 'Finance', 'Male'),
(117679, 'English', 'Female'),
(117680, 'Chemistry', 'Male'),
(117681, 'Law', 'Male'),
(117682, 'Biology', 'Male'),
(117683, 'Finance', 'Female'),
(117684, 'Fine Arts', 'Male'),
(117685, 'Math', 'Male'),
(117686, 'Economics', 'Male'),
(117687, 'Biology', 'Male'),
(117688, 'Finance', 'Male'),
(117689, 'Finance', 'Male'),
(117690, 'Psychology', 'Male'),
(117691, 'Finance', 'Female'),
(117692, 'Fine Arts', 'Female'),
(117693, 'Accounting', 'Male'),
(117694, 'Biology', 'Male'),
(117695, 'Law', 'Male'),
(117696, 'Physics', 'Male'),
(117697, 'Accounting', 'Female'),
(117698, 'Fine Arts', 'Female'),
(117699, 'Accounting', 'Female'),
(117700, 'Math', 'Female'),
(117701, 'Law', 'Male'),
(117702, 'Psychology', 'Male'),
(117703, 'Psychology', 'Male'),
(117704, 'History', 'Female'),
(117705, 'Physics', 'Male'),
(117706, 'English', 'Male'),
(117707, 'Fine Arts', 'Female'),
(117708, 'Drama', 'Female'),
(117709, 'Music', 'Female'),
(117710, 'Economics', 'Male'),
(117711, 'Law', 'Female'),
(117712, 'Accounting', 'Male'),
(117713, 'Fine Arts', 'Female'),
(117714, 'Math', 'Male'),
(117715, 'Film', 'Male'),
(117716, 'Computer Science', 'Female'),
(117717, 'English', 'Male'),
(117718, 'Music', 'Male'),
(117719, 'Chemistry', 'Male'),
(117720, 'Drama', 'Male'),
(117721, 'Drama', 'Non-binary'),
(117722, 'Physics', 'Male'),
(117723, 'Drama', 'Female'),
(117724, 'Law', 'Female'),
(117725, 'Psychology', 'Female'),
(117726, 'Math', 'Female'),
(117727, 'Biology', 'Female'),
(117728, 'Economics', 'Female'),
(117729, 'Drama', 'Female'),
(117730, 'Law', 'Female'),
(117731, 'Music', 'Female'),
(117732, 'Economics', 'Female'),
(117733, 'Music', 'Female'),
(117734, 'Physics', 'Female'),
(117735, 'Drama', 'Female'),
(117736, 'Psychology', 'Female'),
(117737, 'Psychology', 'Male'),
(117738, 'Computer Science', 'Female'),
(117739, 'Chemistry', 'Female'),
(117740, 'Chemistry', 'Male'),
(117741, 'Physics', 'Female'),
(117742, 'Finance', 'Female'),
(117743, 'Finance', 'Female'),
(117744, 'English', 'Female'),
(117745, 'Finance', 'Male'),
(117746, 'Physics', 'Male'),
(117747, 'Law', 'Male'),
(117748, 'Fine Arts', 'Male'),
(117749, 'History', 'Female'),
(117750, 'Chemistry', 'Female'),
(117751, 'Law', 'Female'),
(117752, 'Finance', 'Male'),
(117753, 'Economics', 'Male'),
(117754, 'Math', 'Male'),
(117755, 'Math', 'Female'),
(117756, 'Film', 'Male'),
(117757, 'Film', 'Female'),
(117758, 'Finance', 'Female'),
(117759, 'Biology', 'Male'),
(117760, 'English', 'Male'),
(117761, 'Computer Science', 'Male'),
(117762, 'Film', 'Female'),
(117763, 'Drama', 'Male'),
(117764, 'Psychology', 'Female'),
(117765, 'Psychology', 'Female'),
(117766, 'Math', 'Male'),
(117767, 'Film', 'Male'),
(117768, 'Economics', 'Male'),
(117769, 'Economics', 'Female'),
(117770, 'English', 'Male'),
(117771, 'English', 'Female'),
(117772, 'Drama', 'Female'),
(117773, 'Film', 'Male'),
(117774, 'Drama', 'Male'),
(117775, 'Finance', 'Female'),
(117776, 'Finance', 'Male'),
(117777, 'Computer Science', 'Male'),
(117778, 'Music', 'Female'),
(117779, 'Biology', 'Female'),
(117780, 'English', 'Male'),
(117781, 'Economics', 'Male'),
(117782, 'Biology', 'Male'),
(117783, 'English', 'Male'),
